,policy_id,subscription_length,customer_age,vehicle_age,model,fuel_type,max_torque,region_code,region_density,segment,claim_status
296,POL046312,0.8,36,0.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
297,POL013100,0.8,47,2.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
298,POL012750,5.0,49,2.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
299,POL022951,10.2,41,1.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
300,POL001595,6.5,38,2.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
301,POL036637,2.1,39,2.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
302,POL003969,12.2,46,2.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
303,POL030321,5.0,39,0.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
304,POL008160,1.4,48,2.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
305,POL008267,12.1,56,1.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
306,POL009120,3.9,46,0.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
307,POL036427,10.3,42,3.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
308,POL000423,5.2,47,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
309,POL030231,1.8,48,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
310,POL021417,10.5,37,0.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
311,POL004033,5.5,52,2.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
312,POL018053,10.3,40,0.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
313,POL026753,4.5,36,3.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
314,POL009768,6.6,45,2.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
315,POL000609,0.9,36,0.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
316,POL011054,0.7,36,0.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,1
317,POL058541,11.4,47,2.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
318,POL003487,12.2,38,2.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
319,POL006631,2.5,40,0.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
320,POL024741,0.8,35,1.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
321,POL021867,5.3,45,0.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
322,POL026119,7.9,49,2.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
323,POL053827,1.0,37,2.2,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
324,POL055732,10.4,42,3.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
325,POL057049,0.9,38,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
326,POL017425,8.3,36,0.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
327,POL033104,0.8,39,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
328,POL000826,1.7,35,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
329,POL005631,5.6,40,1.6,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
330,POL035627,0.8,35,0.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
331,POL038696,8.7,50,2.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
332,POL051062,0.9,51,0.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
333,POL048513,2.8,54,1.4,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
334,POL033947,0.9,46,0.0,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
335,POL021639,10.8,47,2.8,M4,Diesel,250Nm@2750rpm,C1,4990,C2,0
336,POL004517,2.9,38,0.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
337,POL046974,11.4,52,1.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
338,POL027755,10.1,39,2.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
339,POL055243,10.6,45,1.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
340,POL045269,2.1,40,0.8,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
341,POL017426,0.1,57,0.0,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
342,POL048898,4.1,38,0.0,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
343,POL047269,1.9,38,0.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
344,POL006714,2.5,54,0.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
345,POL050869,4.1,42,0.0,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
346,POL003583,6.0,49,2.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
347,POL007384,1.0,45,1.2,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
348,POL009950,0.9,39,2.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
349,POL051370,0.7,36,2.8,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
350,POL002150,0.9,48,0.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
351,POL057105,7.6,37,2.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
352,POL045502,1.0,37,2.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
353,POL044466,1.0,50,3.2,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
354,POL028424,0.9,39,2.8,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
355,POL029921,0.8,44,3.8,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
356,POL022747,11.9,49,1.2,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
357,POL016773,2.7,45,4.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
358,POL006410,0.9,35,0.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
359,POL052307,9.9,61,0.8,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
360,POL050428,1.0,45,3.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
361,POL041159,7.8,44,5.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
362,POL042276,0.7,50,0.4,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
363,POL003770,0.8,45,3.6,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
364,POL038911,3.6,43,0.0,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
365,POL040659,9.1,47,1.0,M5,Diesel,200Nm@3000rpm,C1,4990,B2,0
366,POL044776,1.2,35,3.0,M11,Petrol,170Nm@4000rpm,C1,4990,C1,0
367,POL014807,12.2,40,0.2,M11,Petrol,170Nm@4000rpm,C1,4990,C1,0
368,POL044504,5.7,44,2.6,M11,Petrol,170Nm@4000rpm,C1,4990,C1,0
369,POL047015,6.9,42,3.6,M11,Petrol,170Nm@4000rpm,C1,4990,C1,0
370,POL046230,0.2,46,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
371,POL037417,6.5,36,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
372,POL056126,5.4,42,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
373,POL049200,5.3,44,1.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
374,POL045734,10.0,43,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
375,POL018231,5.3,39,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
376,POL037533,2.3,39,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
377,POL002914,4.9,64,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
378,POL044789,9.3,39,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,1
379,POL058131,9.5,54,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
380,POL000789,0.4,56,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
381,POL035009,0.8,35,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
382,POL034183,5.1,54,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
383,POL009764,8.3,48,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
384,POL044210,7.7,56,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
385,POL056130,8.0,47,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
386,POL048743,0.7,37,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
387,POL044034,2.4,56,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,1
388,POL019464,6.1,47,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
389,POL043524,3.6,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
390,POL056856,4.1,50,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
391,POL055396,5.4,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
392,POL007806,6.8,48,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
393,POL020764,11.0,41,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
394,POL010912,4.5,44,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
395,POL013371,1.6,44,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
396,POL003633,8.1,49,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
397,POL054316,8.7,45,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
398,POL023746,1.6,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
399,POL011146,9.0,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
400,POL038327,9.9,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
401,POL025364,7.3,56,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
402,POL049433,2.2,46,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
403,POL019452,3.8,37,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
404,POL057235,2.5,37,2.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
405,POL003823,6.3,47,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
406,POL039766,11.8,43,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
407,POL027241,7.4,45,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
408,POL034469,1.5,54,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
409,POL000958,0.7,42,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
410,POL019994,0.7,37,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
411,POL058574,1.5,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
412,POL043873,9.2,58,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
413,POL017239,2.1,47,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
414,POL053791,3.2,39,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
415,POL044104,0.3,37,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
416,POL010474,8.0,51,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
417,POL043565,5.7,38,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
418,POL030326,6.2,43,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
419,POL054600,0.7,38,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
420,POL027278,5.6,49,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
421,POL035440,2.7,52,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
422,POL031725,0.4,40,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
423,POL039640,3.3,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
424,POL026580,0.5,37,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
425,POL029070,5.2,48,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
426,POL026939,8.2,52,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
427,POL025581,0.1,50,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
428,POL003517,0.3,48,1.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
429,POL044991,2.8,38,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
430,POL012158,7.9,55,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
431,POL032088,7.8,37,1.8,M1,CNG,60Nm@3500rpm,C1,4990,A,1
432,POL011871,6.6,47,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
433,POL001566,5.4,52,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
434,POL003032,9.5,64,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
435,POL011000,6.3,40,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
436,POL011730,6.3,47,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
437,POL048951,4.3,57,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
438,POL046333,0.6,46,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
439,POL003332,8.7,36,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
440,POL041589,10.0,45,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,1
441,POL010471,1.9,35,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
442,POL057819,6.1,43,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
443,POL002604,7.6,54,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
444,POL004436,1.8,43,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
445,POL050203,1.3,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
446,POL020814,7.6,54,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
447,POL035341,0.9,46,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
448,POL022694,0.8,36,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
449,POL026390,0.5,54,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
450,POL048544,10.7,40,2.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
451,POL011640,7.3,39,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,1
452,POL025622,3.4,35,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
453,POL047900,3.0,54,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
454,POL046830,0.7,41,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
455,POL021738,1.1,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
456,POL025254,2.1,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
457,POL014171,2.4,57,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
458,POL034801,3.2,40,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
459,POL047258,9.4,45,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
460,POL047381,8.3,41,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
461,POL023539,8.7,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
462,POL017684,6.4,53,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
463,POL035532,5.4,49,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
464,POL017844,5.5,51,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
465,POL009712,5.0,55,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
466,POL046411,5.0,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
467,POL056447,1.4,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
468,POL008091,5.4,53,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
469,POL050566,4.0,36,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
470,POL039774,5.2,50,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
471,POL058093,8.0,47,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
472,POL014878,2.3,41,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
473,POL052464,5.4,44,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
474,POL000501,8.8,47,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
475,POL015820,9.7,41,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
476,POL018971,3.9,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
477,POL042601,0.2,54,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
478,POL043005,0.1,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
479,POL040900,6.4,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
480,POL001720,1.0,42,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
481,POL010574,6.1,50,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
482,POL004148,1.3,43,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
483,POL033193,0.3,37,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
484,POL022150,0.1,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
485,POL040396,2.6,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
486,POL045085,0.3,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
487,POL030123,8.1,45,2.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
488,POL012910,0.8,44,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
489,POL000915,10.0,48,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
490,POL016245,1.0,36,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
491,POL045805,11.4,45,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
492,POL037173,5.6,38,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
493,POL050835,3.8,46,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
494,POL001330,5.4,35,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
495,POL053516,2.3,63,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
496,POL022874,8.1,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
497,POL008529,1.1,50,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
498,POL026023,4.7,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
499,POL035798,3.4,50,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
500,POL035429,0.0,36,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
501,POL000839,4.3,49,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
502,POL022486,7.2,36,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
503,POL031419,5.6,56,1.8,M1,CNG,60Nm@3500rpm,C1,4990,A,1
504,POL008188,0.5,43,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
505,POL025641,3.2,36,2.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
506,POL037297,2.7,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
507,POL036553,6.7,36,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
508,POL013545,2.8,40,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
509,POL035248,6.6,38,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
510,POL009713,7.4,49,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
511,POL015234,7.0,52,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
512,POL005287,0.3,57,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
513,POL014002,7.5,56,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
514,POL015999,0.4,50,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
515,POL023835,9.7,56,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
516,POL014371,0.6,43,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
517,POL054454,1.9,37,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
518,POL016867,9.6,36,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
519,POL034252,5.5,43,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
520,POL000514,5.2,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
521,POL054249,7.4,56,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
522,POL008174,3.1,49,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
523,POL014438,0.8,53,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
524,POL050675,1.8,44,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
525,POL025121,3.5,45,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
526,POL042075,6.4,53,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
527,POL013401,2.6,41,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
528,POL054327,4.4,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
529,POL055770,8.8,36,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
530,POL009711,1.3,53,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
531,POL022777,4.7,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
532,POL003108,2.6,39,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
533,POL046138,0.8,52,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
534,POL037639,0.0,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
535,POL040207,0.2,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
536,POL013997,3.0,37,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
537,POL044722,2.4,40,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
538,POL015237,0.4,44,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
539,POL047498,11.6,59,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
540,POL010591,7.6,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
541,POL043414,5.2,41,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
542,POL055983,8.3,52,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
543,POL016523,3.6,56,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
544,POL056448,10.8,47,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
545,POL030107,4.2,44,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
546,POL000033,8.0,44,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
547,POL030245,1.2,45,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
548,POL028330,7.6,50,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
549,POL010312,1.4,36,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
550,POL007979,6.0,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
551,POL002687,3.2,53,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
552,POL010077,2.9,42,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
553,POL029664,3.9,57,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
554,POL031007,7.8,45,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
555,POL014985,6.5,36,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
556,POL041740,1.2,49,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,1
557,POL036990,2.0,38,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
558,POL008190,2.9,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
559,POL033695,11.3,45,3.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
560,POL056056,4.4,43,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
561,POL008960,8.7,55,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
562,POL005737,8.1,52,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
563,POL033988,8.8,39,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
564,POL042006,10.0,48,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
565,POL040572,7.2,40,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
566,POL025131,8.0,35,0.6,M1,CNG,60Nm@3500rpm,C1,4990,A,0
567,POL000887,7.0,41,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
568,POL015192,0.2,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
569,POL025168,0.7,54,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
570,POL015731,1.0,43,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
571,POL049198,4.6,35,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
572,POL055907,3.0,53,1.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
573,POL032976,0.8,52,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
574,POL043576,7.9,54,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
575,POL028221,8.5,41,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
576,POL051582,2.1,55,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
577,POL010754,0.8,37,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
578,POL047753,10.7,47,3.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
579,POL053753,5.8,37,1.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
580,POL016575,6.5,40,1.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
581,POL034982,0.3,54,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
582,POL018580,7.1,62,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
583,POL039693,2.6,49,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
584,POL048874,0.1,41,0.8,M1,CNG,60Nm@3500rpm,C1,4990,A,0
585,POL043039,1.8,39,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
586,POL018831,0.6,59,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
587,POL053832,5.6,38,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
588,POL003155,0.6,40,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
589,POL015573,0.4,52,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
590,POL002573,8.4,37,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
591,POL054028,4.4,40,1.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
592,POL016668,2.9,50,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
593,POL053580,3.4,41,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
594,POL050984,4.3,43,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
595,POL026840,9.0,41,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
596,POL052666,10.3,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
597,POL041498,7.2,58,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
598,POL048350,6.5,35,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
599,POL010907,5.2,35,0.2,M1,CNG,60Nm@3500rpm,C1,4990,A,0
600,POL014996,7.4,39,0.0,M1,CNG,60Nm@3500rpm,C1,4990,A,0
601,POL016356,9.8,53,0.4,M1,CNG,60Nm@3500rpm,C1,4990,A,0
